id,title,authors,countries,first_year_published,Title
911,The Life of Samuel Johnson,James Boswell,British,1823.0,life of samuel johnson
3540,"Sing, Unburied, Sing",Jesmyn Ward,American,2017.0,"sing, unburied, sing"
49,"The Lion, The Witch and the Wardrobe",C. S. Lewis,British,1950.0,"lion, witch and wardrobe"
145,Schindler's List,Thomas Keneally,Australian,1982.0,schindler's list
3342,NW: A Novel,Zadie Smith,British,2012.0,nw
599,Prometheus Bound,Aeschylus,Greek,-415.0,prometheus bound
351,Lonesome Dove,Larry McMurtry,American,1985.0,lonesome dove
43,Housekeeping,Marilynne Robinson,American,1980.0,housekeeping
32,The French Lieutenant's Woman,John Fowles,British,1969.0,french lieutenant's woman
53,Loving,Henry Green,British,1945.0,loving
520,The Affluent Society,John Kenneth Galbraith,American,1958.0,affluent society
159,Satanic Verses,Salman Rushdie,British,1988.0,satanic verses
1640,Meditations,Marcus Aurelius,Roman,167.0,meditations
39,A Handful of Dust,Evelyn Waugh,British,1934.0,handful of dust
431,Foundation,Isaac Asimov,American,1951.0,foundation
1241,Bastard Out of Carolina,Dorothy Allison,American,1993.0,bastard out of carolina
531,The Making of the Atomic Bomb,Richard Rhodes,American,1988.0,making of atomic bomb
2101,Crash: A Novel,J. G. Ballard,British,1973.0,crash
942,The Sorrows of Young Werther,Johann Wolfgang von Goethe,German,1774.0,sorrows of young werther
1150,The Wealth of Nations,Adam Smith,Scottish,1776.0,wealth of nations
2598,Stories of Guy de Maupassant,Guy de Maupassant,French,1880.0,stories of guy de maupassant
2039,The Goldfinch,Donna Tartt,American,2013.0,goldfinch
1726,The Snow Leopard,Peter Matthiessen,American,1978.0,snow leopard
25,The Day of the Locust,Nathanael West,American,1939.0,day of locust
2748,The Mayor of Casterbridge,Thomas Hardy,British,1886.0,mayor of casterbridge
272,Waiting for the Barbarians,J M Coetzee,South African,1980.0,waiting for barbarians
2561,The Posthumous Memoirs of Bras Cubas,Machado de Assis,Brazilian,1881.0,posthumous memoirs of bras cubas
635,True History of the Kelly Gang,Peter Carey,Australian,2000.0,true history of kelly gang
675,Cold Mountain,Charles Frazier,American,1997.0,cold mountain
2398,Death of Virgil,Hermann Broch,Austrian,1945.0,death of virgil
870,The Electric Kool-Aid Acid Test,Tom Wolfe,American,1968.0,electric kool-aid acid test
2851,A Game of Thrones,George R. R. Martin,American,1996.0,game of thrones
1464,"Jimmy Corrigan, the Smartest Kid on Earth",Chris Ware,American,2001.0,"jimmy corrigan, smartest kid on earth"
3037,The Tale of Peter Rabbit,Beatrix Potter,British,1902.0,tale of peter rabbit
247,Scoop,Evelyn Waugh,British,1938.0,scoop
26,Death Comes for the Archbishop,Willa Cather,American,1927.0,death comes for archbishop
584,Love Medicine,Louise Erdrich,American,1984.0,love medicine
1171,Death in Venice,Thomas Mann,German,1912.0,death in venice
345,Humboldt's Gift,Saul Bellow,American,1975.0,humboldt's gift
2260,The Once and Future King,T. H. White,British,1958.0,once and future king
897,The Decline and Fall of the Roman Empire,Edward Gibbon,British,1776.0,decline and fall of roman empire
2620,Bartleby the Scrivener,Herman Melville,American,1853.0,bartleby scrivener
1540,Small Island,Andrea Levy,British,2004.0,small island
2338,Regeneration,Pat Barker,British,1991.0,regeneration
1505,Analects,Confucius,Chinese,-350.0,analects
3422,The Sympathizer,Viet Thanh Nguyen,American,2015.0,sympathizer
1282,The Shining,Stephen King,American,1977.0,shining
2582,Collected Poems of Dylan Thomas,Dylan Thomas,British,1952.0,collected poems of dylan thomas
2340,A Fine Balance,Rohinton Mistry,Indian,1995.0,fine balance
720,Black Lamb and Grey Falcon,Rebecca West,British,1941.0,black lamb and grey falcon
2645,Moll Flanders,Daniel Defoe,British,1772.0,moll flanders
932,Dream of the Red Chamber,Cao Xueqin,Chinese,1791.0,dream of red chamber
937,Germinal,Émile Zola,French,1885.0,germinal
2845,A Midsummer Night's Dream,William Shakespeare,British,1596.0,midsummer night's dream
1218,Civilization and Its Discontents,Sigmund Freud,Austrian,1929.0,civilization and its discontents
2806,The Poems of John Keats,John Keats,British,1821.0,poems of john keats
338,Persuasion,Jane Austen,British,1818.0,persuasion
2593,Facundo,Domingo Faustino Sarmiento,Argentinian,1845.0,facundo
1158,Dialogue Concerning the Two Chief World Systems,Galileo,Italian,1632.0,dialogue concerning two chief world systems
1076,At Swim Two-Birds,Flann O'Brien,Irish,1939.0,at swim two-birds
2609,La Regenta,Clarín,Spanish,1884.0,la regenta
1503,Tao Te Ching,Lao Tsu,Chinese,-300.0,tao te ching
460,Complete Poems of Giacomo Leopardi,Giacomo Leopardi,Italian,1946.0,complete poems of giacomo leopardi
789,R. E. Lee,Douglas Southall Freeman,American,1934.0,r. e. lee
944,Oblomov,Ivan Goncharov,Russian,1859.0,oblomov
1129,Invisible Cities,Italo Calvino,Italian,1972.0,invisible cities
390,Waiting,Ha Jin,Chinese,1999.0,waiting
1157,Principia Mathematica,Issac Newton,British,1687.0,principia mathematica
2733,The Federalist Papers,"Alexander Hamilton, James Madison, John Jay",American,1788.0,federalist papers
105,Harry Potter and the Goblet of Fire,J. K Rowling,British,2000.0,harry potter and goblet of fire
165,A Good Man Is Hard to Find,Flannery O'Connor,American,1955.0,good man is hard to find
2031,The Phantom Tollbooth,Norton Juster,American,1961.0,phantom tollbooth
356,A Thousand Acres,Jane Smiley,American,1992.0,thousand acres
2735,The Rime of the Ancient Mariner,Samuel Taylor Coleridge,British,1798.0,rime of ancient mariner
1495,On Liberty,John Stuart Mill,British,1859.0,on liberty
3149,The Lover,Marguerite Duras,French,1984.0,lover
1313,The Cherry Orchard,Anton Chekhov,Russian,1904.0,cherry orchard
2370,Lost Illusions,Honoré de Balzac,French,1837.0,lost illusions
2200,Moveable Feast,Ernest Hemingway,American,1964.0,moveable feast
698,Black Boy,Richard Wright,American,1945.0,black boy
1977,Seven Against Thebes,Aeschylus,Greek,-467.0,seven against thebes
1976,The Persians,Aeschylus,Greek,-472.0,persians
1975,The Suppliants,Aeschylus,Greek,-470.0,suppliants
602,Philoctetes,Sophocles,Greek,-409.0,philoctetes
1979,Women of Trachis,Sophocles,Greek,-410.0,women of trachis
603,Ajax,Sophocles,Greek,-450.0,ajax
736,The Liberal Imagination,Lionel Trilling,American,1950.0,liberal imagination
560,Bridget Jones's Diary,Helen Fielding,British,1996.0,bridget jones's diary
250,The Old Wives' Tale,Arnold Bennett,British,1908.0,old wives' tale
3269,I Capture the Castle,Dodie Smith,British,1934.0,i capture castle
688,The Varieties of Religious Experience,Will James,American,1902.0,varieties of religious experience
2565,Tarzan of the Apes,Edgar Rice Burroughs,American,1912.0,tarzan of apes
636,Life of Pi,Yann Martel,Canadian,2001.0,life of pi
185,Babbitt,Sinclair Lewis,American,1922.0,babbitt
23,The Crying of Lot 49,Thomas Pynchon,American,1966.0,crying of lot 49
327,Jacques the Fatalist and His Master,Denis Diderot,French,1796.0,jacques fatalist and his master
1645,Summa Theologica,Thomas Aquinas,Italian,1274.0,summa theologica
2142,The Left Hand Of Darkness,Ursula K. Le Guin,American,1969.0,left hand of darkness
119,Harry Potter And The Prisoner Of Azkaban,J. K Rowling,British,1999.0,harry potter and prisoner of azkaban
28,The Death of the Heart,Elizabeth Bowen,British,1938.0,death of heart
212,The Way We Live Now,Anthony Trollope,British,1875.0,way we live now
264,The Quiet American,Graham Greene,British,1955.0,quiet american
2819,Ivanhoe,Walter Scott,British,1820.0,ivanhoe
509,Another Country,James Baldwin,American,1962.0,another country
2573,The Forsyte Saga,John Galsworthy,British,1922.0,forsyte saga
3341,My Brilliant Friend,Elena Ferrante,Italian,2011.0,my brilliant friend
2344,The Moonstone,Wilkie Collins,British,1868.0,moonstone
2716,The Birds,Aristophanes,Greek,-414.0,birds
2793,Silas Marner,George Eliot,British,1861.0,silas marner
359,The Stone Diaries,Carol Shields,Canadian,1993.0,stone diaries
362,The Hours,Michael Cunningham,American,1998.0,hours
1234,The Principles of Psychology,Will James,American,1890.0,principles of psychology
2826,The Adventures of Tom Sawyer,Mark Twain,American,1876.0,adventures of tom sawyer
2663,Giovanni's Room,James Baldwin,American,1956.0,giovanni's room
2439,Thérèse Raquin,Emile Zola,French,1867.0,thérèse raquin
411,The Sonnets,William Shakespeare,British,1609.0,sonnets
645,Amongst Women,John McGahern,Irish,1990.0,amongst women
2625,The War of the End of the World,Mario Vargas Llosa,Peruvian,1981.0,war of end of world
2618,Bouvard et Pécuchet,Gustave Flaubert,French,1881.0,bouvard et pécuchet
2443,The Code of the Woosters,P. G. Wodehouse,British,1938.0,code of woosters
1335,Man's Fate,Andre Malraux,French,1934.0,man's fate
664,The Collected Stories of Eudora Welty,Eudora Welty,American,1982.0,collected stories of eudora welty
2597,Ferdydurke,Witold Gombrowicz,Polish,1937.0,ferdydurke
3043,Complete Poems,Elizabeth Bishop,American,1979.0,complete poems
175,In Our Time,Ernest Hemingway,American,1925.0,in our time
2211,The Woman Warrior: Memoirs of a Girlhood Among Ghosts,Maxine Hong Kingston,American,1975.0,woman warrior
2460,Night,Elie Wiesel,Unknown,1960.0,night
83,Snow Crash,Neal Stephenson,American,1992.0,snow crash
172,Wings of the Dove,Henry James,British,1902.0,wings of dove
3273,The Wasp Factory: A Novel,Iain Banks,British,1984.0,wasp factory
1197,Pragmatism,Will James,American,1907.0,pragmatism
2847,Romeo and Juliet,William Shakespeare,British,1597.0,romeo and juliet
2603,The Duino Elegies,Rainer Maria Rilke,German,1923.0,duino elegies
245,The Alexandria Quartet,Lawrence Durrell,British,1957.0,alexandria quartet
263,Wise Blood,Flannery O'Connor,American,1952.0,wise blood
41,The Heart of the Matter,Graham Greene,British,1948.0,heart of matter
794,The Death and Life of Great American Cities,Jane Jacobs,American,1961.0,death and life of great american cities
450,The Devil to Pay in the Backlands,Joao Guimaraes Rosa,Brazilian,1956.0,devil to pay in backlands
488,The Death of Ivan Ilyich,Leo Tolstoy,Russian,1886.0,death of ivan ilyich
1336,Quotations from Chairman Mao,Mao,Chinese,1964.0,quotations from chairman mao
490,Ramayana,Valmiki,Indian,-500.0,ramayana
812,Philosophical Investigations,Ludwig Wittgenstein,Austrian,1953.0,philosophical investigations
176,The Autobiography of Alice B. Toklas,Gertrude Stein,American,1933.0,autobiography of alice b. toklas
778,Collected Essays of George Orwell,George Orwell,British,1961.0,collected essays of george orwell
3587,How to be both,Ali Smith,British,2014.0,how to be both
170,Cat's Cradle,Kurt Vonnegut,American,1963.0,cat's cradle
1966,High Fidelity,Nick Hornby,British,1995.0,high fidelity
95,Under the Net,Iris Murdoch,British,1954.0,under net
74,The Power and the Glory,Graham Greene,British,1940.0,power and glory
888,Zen and the Art of Motorcycle Maintenance,Robert M. Pirsig,American,1974.0,zen and art of motorcycle maintenance
3457,Tales of the City,Armistead Maupin,American,1978.0,tales of city
622,Life & Times of Michael K,J M Coetzee,South African,1983.0,life & times of michael k
417,Songs of Innocence and Experience,William Blake,British,1789.0,songs of innocence and experience
2150,Murphy,Samuel Beckett,Irish,1938.0,murphy
3177,The Radetzky March,Joseph Roth,Austrian,1932.0,radetzky march
2286,The Tartar Steppe,Dino Buzzati,Italian,1940.0,tartar steppe
890,The Tipping Point,Malcolm Gladwell,American,2000.0,tipping point
572,The Godfather,Mario Puzo,American,1969.0,godfather
2118,American Psycho,Bret Easton Ellis,American,1991.0,american psycho
391,The Human Stain,Philip Roth,American,2000.0,human stain
413,The Prelude,William Wordsworth,British,1850.0,prelude
1423,The Kite Runner,Khaled Hosseini,Afghan,2003.0,kite runner
1959,A Supposedly Fun Thing I'll Never Do Again,David Foster Wallace,American,1997.0,supposedly fun thing i'll never do again
510,The Plot Against America,Philip Roth,American,2004.0,plot against america
3052,Freedom: A Novel,Jonathan Franzen,American,2010.0,freedom
335,"Charlie And The Chocolate Factory,",Roald Dahl,British,1964.0,"charlie and chocolate factory,"
1638,Annals,Cornelius Tacitus,Roman,120.0,annals
2253,Dinner at the Homesick Restaurant,Anne Tyler,American,1982.0,dinner at homesick restaurant
2455,Cider with Rosie,Laurie Lee,British,1959.0,cider with rosie
551,The Thorn Birds,Colleen McCullough,Australian,1977.0,thorn birds
1606,Parallel Lives,Plutarch,Greek,120.0,parallel lives
730,Samuel Johnson,Walter Jackson Bate,American,1977.0,samuel johnson
537,Anne of Green Gables,Lucy Maud Montgomery,Canadian,1908.0,anne of green gables
802,The Seven Storey Mountain,Thomas Merton,American,1948.0,seven storey mountain
539,A Christmas Carol,Charles Dickens,British,1843.0,christmas carol
2950,My Name Is Aram,William Saroyan,American,1940.0,my name is aram
3011,Nights At The Circus,Angela Carter,British,1984.0,nights at circus
1152,Collected Poems of T.S. Eliot,T. S. Eliot,British,1936.0,collected poems of t.s. eliot
2563,Poems of W. H. Auden,W. H. Auden,British/American,1930.0,poems of w. h. auden
2711,Trojan Women,Euripides,Greek,-415.0,trojan women
2123,A Wizard of Earthsea,Ursula K. Le Guin,American,1968.0,wizard of earthsea
3122,Maldoror (Les Chants de Maldoror),Comte de Lautréamont,French,1869.0,maldoror
253,The Magus,John Fowles,British,1965.0,magus
2336,Notes from the Underground,Fyodor Dostoevsky,Russian,1864.0,notes from underground
248,Angle of Repose,Wallace Stegner,American,1971.0,angle of repose
2024,The Hunger Games,Suzanne Collins,American,2008.0,hunger games
2051,Billy Lynn's Long Halftime Walk: A Novel,Ben Fountain,American,2012.0,billy lynn's long halftime walk
3533,A Brief History of Seven Killings,Marlon James,Jamaican,2014.0,brief history of seven killings
1439,Home,Marilynne Robinson,American,2008.0,home
2486,The Namesake,Jhumpa Lahiri,American,2003.0,namesake
2248,Kristin Lavransdatter,Sigrid Undset,Norwegian,1920.0,kristin lavransdatter
1680,Ethics,Baruch de Spinoza,Dutch,1676.0,ethics
278,Oscar and Lucinda,Peter Carey,Australian,1988.0,oscar and lucinda
1173,Six Characters in Search of an Author,Luigi Pirandello,Italian,1921.0,six characters in search of author
1686,Common Sense,Thomas Paine,British,1775.0,common sense
1084,I'm Not Stiller,Max Frisch,Swiss,1957.0,i'm not stiller
692,Selected Essays of T. S. Eliot,T. S. Eliot,British,1932.0,selected essays of t. s. eliot
2078,The Flamethrowers: A Novel,Rachel Kushner,American,2013.0,flamethrowers
433,Do Androids Dream of Electric Sheep?,Philip K. Dick,American,1968.0,do androids dream of electric sheep?
1696,The Unnamable,Samuel Beckett,Irish,1953.0,unnamable
3523,Outline,Rachel Cusk,British,2014.0,outline
2463,Cyrano de Bergerac,Edmond Rostand,French,1897.0,cyrano de bergerac
1907,Angela's Ashes: A Memoir,Frank McCourt,American,1996.0,angela's ashes
268,"Tinker, Tailor, Soldier, Spy",John le Carré,British,1974.0,"tinker, tailor, soldier, spy"
3279,Birdsong,Sebastian Faulks,British,1993.0,birdsong
3411,The Private Memoirs and Confessions of a Justified Sinner,James Hogg,Scottish,1824.0,private memoirs and confessions of justified sinner
3900,Arrow of God,Chinua Achebe,Nigerian,1964.0,arrow of god
2562,"Carry On, Jeeves",P. G. Wodehouse,British,1925.0,"carry on, jeeves"
1296,Harry Potter and the Half-Blood Prince,J. K Rowling,British,2005.0,harry potter and half-blood prince
1936,Maus,Art Spiegelman,American,1986.0,maus
238,The Secret Agent,Joseph Conrad,British,1907.0,secret agent
235,The Golden Bowl,Henry James,American,1904.0,golden bowl
714,The Souls of Black Folk,W. E. B. Du Bois,American,1903.0,souls of black folk
1206,Phèdre,Jean Racine,French,1677.0,phèdre
756,The City in History,Lewis Mumford,American,1961.0,city in history
2025,The Immortal Life of Henrietta Lacks,Rebecca Skloot,American,2010.0,immortal life of henrietta lacks
1496,Civil Disobedience,Henry David Thoreau,American,1849.0,civil disobedience
2723,Rubaiyat of Omar Khayyam,Edward FitzGerald,British,1859.0,rubaiyat of omar khayyam
1600,Corpus Aristotelicum,Aristotle,Greek,-400.0,corpus aristotelicum
2298,The Murder of Roger Ackroyd,Agatha Christie,British,1926.0,murder of roger ackroyd
2393,Anniversaries,Uwe Johnson,German,1970.0,anniversaries
2923,We,Yevgeny Zamyatin,Russian,1921.0,we
228,Way of All Flesh,Samuel Butler,British,1903.0,way of all flesh
3601,The Sixth Extinction: An Unnatural History,Elizabeth Kolbert,American,2014.0,sixth extinction
3119,The Human Comedy,Honoré de Balzac,French,1845.0,human comedy
822,Mere Christianity,C. S. Lewis,British,1942.0,mere christianity
1677,Discourse on Method,Rene Descartes,French,1637.0,discourse on method
2715,The Clouds,Aristophanes,Greek,-423.0,clouds
2770,The Temple of the Golden Pavilion,Yukio Mishima,Japanese,1956.0,temple of golden pavilion
2644,A Hero of Our Time,Mikhail Lermontov,Russian,1840.0,hero of our time
2356,The Nibelungenlied,Anonymous,German,1200.0,nibelungenlied
2896,The Moon and the Bonfires,Cesare Pavese,Italian,1949.0,moon and bonfires
940,The Last Chronicle of Barset,Anthony Trollope,British,1867.0,last chronicle of barset
